ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDPCPO24N000002576","장소","공원","1411415","블럭버스","롯데시네마서청주점",,"50706","어린이놀이터","4311313800108110000","충청북도","청주시 흥덕구","비하동",,"811","4311313800","4311376000","431133014065.0","2순환로","1004","127.421900666548","36.6451526666608","다바930496","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002577","장소","공원","1411419","블럭버스","롯데시네마센텀시티점",,"50706","어린이놀이터","2635010500114960000","부산광역시","해운대구","우동",,"1496","2635010500","2635052000","263502133001.0","센텀남대로","59","129.131313263195","35.169915557646","마라485872","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002578","장소","공원","1411424","블럭버스","롯데시네마스타시티점",,"50706","어린이놀이터","1121510500102270007","서울특별시","광진구","자양동",,"227-7","1121510500","1121584000","112153000002.0","아차산로","272","127.072745762389","37.5386913814657","다사622489","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002579","장소","공원","1411426","블럭버스","부천소풍점",,"50706","어린이놀이터","4119210900105390001","경기도","부천시 원미구","상동",,"539-1","4119210900","4119269000","411922000015.0","송내대로","239","126.756509884418","37.5045619093591","다사342452","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002580","장소","공원","1411429","블럭버스","유스퀘어점",,"50706","어린이놀이터","2914011500100490001","광주광역시","서구","광천동",,"49-1","2914011500","2914073000","291402009009.0","무진대로","904","126.878605028308","35.1607927824167","다라434852","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002581","장소","공원","1411431","블럭버스","용인동백점",,"50706","어린이놀이터","4146311600108330000","경기도","용인시 기흥구","중동",,"833","4146311600","4146357500","414632203001.0","동백죽전대로","444","127.151285403558","37.2780507599954","다사690199","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002582","장소","공원","1411433","블럭버스","창원시티세븐점",,"50706","어린이놀이터","4812313700101210000","경상남도","창원시 성산구","대원동",,"121","4812313700","4812352000","481234781648.0","원이대로","320","128.653685223102","35.2403691937018","마라049944","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002583","장소","공원","1411437","블럭버스","홈플러스일산점",,"50706","어린이놀이터","4128510400107550000","경기도","고양시 일산동구","장항동",,"755","4128510400","4128559000","412854379188.0","중앙로1275번길","64","126.768878431085","37.6590463893819","다사355624","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002584","장소","공원","1411771","EBS키즈빌테마파크","본점",,"50706","어린이놀이터","1168011800104670007","서울특별시","강남구","도곡동",,"467-7","1168011800","1168065600","116804166604.0","언주로30길","21","127.051987448033","37.4889367709025","다사603433","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002585","장소","공원","1412472","도솔광장",,,"50703","대형시민/도심공원","4413111800101240000","충청남도","천안시 동남구","신부동",,"124","4413111800","4413159000","441312249005.0","천안대로","844","127.162518484415","36.8235521114125","다바699695","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002586","장소","공원","1412628","로빈키즈센터",,,"50706","어린이놀이터","1135010500107510004","서울특별시","노원구","상계동",,"751-4","1135010500","1135069500","113504130209.0","동일로216길","70","127.065476990737","37.65212819795","다사616614","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002587","장소","공원","1413131","구의유수지수변공원",,,"50705","지역근린공원","1121510300106260001","서울특별시","광진구","구의동",,"626-1","1121510300","1121587000","112153104003.0","구의강변로","10","127.092230932694","37.5322296833085","다사639481","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002588","장소","공원","1413167","아이룰루랄라",,,"50706","어린이놀이터","4137010300103490007","경기도","오산시","원동",,"349-7","4137010300","4137052300","413704394106.0","오산로160번길","15","127.070425070976","37.1414838041546","다사618048","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002589","장소","공원","1413221","점핑스타","천안용곡점",,"50706","어린이놀이터","4413111500105460027","충청남도","천안시 동남구","용곡동",,"546-27","4413111500","4413156000","441314547531.0","용곡2길","43-14","127.135428710984","36.7885129683242","다바674656","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002590","장소","공원","1413337","자양어린이공원",,,"50705","지역근린공원","1121510500105200002","서울특별시","광진구","자양동",,"520-2","1121510500","1121584000","112153103010.0","뚝섬로","576","127.074645252998","37.5330505303069","다사624482","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002591","장소","공원","1413355","영양문학테마공원",,,"50705","지역근린공원","4776025023103950000","경상북도","영양군","영양읍","감천리","395","4776025023","4776025000","477603018071.0","영양로","1223","129.091010749262","36.6312643563088","마바422493","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002592","장소","공원","1414192","달팽이공원",,,"50705","지역근린공원","4113510900106990000","경기도","성남시 분당구","삼평동",,"699","4113510900","4113565500",,,,"127.108045232266","37.4042981829735","다사653339","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002593","장소","공원","1414307","흥업쉼터",,,"50705","지역근린공원","5113037021102220000","강원특별자치도","원주시","흥업면","흥업리","222","5113037021","5113037000",,,,"127.924738255694","37.2952463295007","라사376218","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002594","장소","공원","1414358","용허리공원",,,"50705","지역근린공원","1165010800113240001","서울특별시","서초구","서초동",,"1324-1","1165010800","1165052000",,,,"127.022888790435","37.4942966188442","다사578440","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002595","장소","공원","1414506","킹콩점프","태전점",,"50706","어린이놀이터","4161011100106880002","경기도","광주시","장지동",,"688-2","4161011100","4161056000","416104433473.0","태봉로1번길","13","127.232885836062","37.3927207818648","다사763326","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002596","장소","공원","1414846","초지교통광장",,,"50705","지역근린공원","2871033024113750001","인천광역시","강화군","길상면","초지리","1375-1","2871033024","2871033000",,,,"126.531230487894","37.6264926800468","다사145590","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002597","장소","공원","1415424","자연공원",,,"50705","지역근린공원","4127310700200620000","경기도","안산시 단원구","초지동",,"산62","4127310700","4127357000",,,,"126.808154345987","37.3264349930522","다사387254","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002598","장소","공원","1415736","키즈카페어린왕자","아산점",,"50706","어린이놀이터","4413310700114920000","충청남도","천안시 서북구","쌍용동",,"1492","4413310700","4413354000","441333250041.0","월봉로","86","127.118375434464","36.7983532781852","다바659667","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002599","장소","공원","1415759","키즈카페어린왕자","동두천점",,"50706","어린이놀이터","4125010200106950001","경기도","동두천시","지행동",,"695-1","4125010200","4125056600","412503189026.0","지행로","61","127.054012433821","37.8926600920939","다사607881","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002600","장소","공원","1415762","키즈카페어린왕자","이천점",,"50706","어린이놀이터","4150010900102100001","경기도","이천시","증포동",,"210-1","4150010900","4150051500","415003207044.0","이섭대천로","1411","127.455733146908","37.2938873688974","다사960216","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002601","장소","공원","1415767","키즈카페어린왕자","삼산점",,"50706","어린이놀이터","3114010600115740007","울산광역시","남구","삼산동",,"1574-7","3114010600","3114057000","311404310456.0","삼산중로","84","129.335675192718","35.5410690968599","마마664287","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002602","장소","공원","1415768","키즈카페어린왕자","삼산점",,"50706","어린이놀이터","2635010700114610003","부산광역시","해운대구","좌동",,"1461-3","2635010700","2635055100","263503133038.0","좌동로","96","129.175635820077","35.1722314721986","마라525876","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002603","장소","공원","1415817","키즈카페어린왕자","논현점",,"50706","어린이놀이터","2820011000106320002","인천광역시","남동구","논현동",,"632-2","2820011000","2820070000","282004259209.0","논고개로123번길","17","126.723365414491","37.4017374558389","다사312339","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002604","장소","공원","1415819","키즈카페어린왕자","장유점",,"50706","어린이놀이터","4825013000104490003","경상남도","김해시","관동동",,"449-3","4825013000","4825063000","482504805065.0","계동로23번길","5","128.795265492278","35.1780480585757","마라179877","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002605","장소","공원","1415904","습지공원",,,"50705","지역근린공원","4812313100100300000","경상남도","창원시 성산구","가음동",,"30","4812313100","4812355000","481232327001.0","원이대로","915","128.693301345905","35.2058676095393","마라086907","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002606","장소","공원","1416234","기후변화테마공원",,,"50705","지역근린공원","4825012900102990000","경상남도","김해시","대청동",,"299","4825012900","4825062000","482504805284.0","번화1로","59","128.799143973867","35.1918270939581","마라182892","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002607","장소","공원","1416277","증평체육공원",,,"50705","지역근린공원","4374525032110430000","충청북도","증평군","증평읍","송산리","1043","4374525032","4374525000","437453244030.0","송산로","18","127.571577144734","36.7884912063219","라바063655","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002608","장소","공원","1416292","청주축구공원",,,"50705","지역근린공원","4311311900200650001","충청북도","청주시 흥덕구","휴암동",,"산65-1","4311311900","4311376000","431134859946.0","가포산로146번길","30","127.413879435304","36.6136947396968","다바922462","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002609","장소","공원","1416355","목련공원",,,"50705","지역근린공원","1168011400106580000","서울특별시","강남구","일원동",,"658","1168011400","1168073000",,,,"127.085506804776","37.4914394425133","다사633436","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
"KCDPCPO24N000002610","장소","공원","141683","장미상상어린이공원",,,"50706","어린이놀이터","1154510300100030082","서울특별시","금천구","시흥동",,"3-82","1154510300","1154570000",,,,"126.912201472058","37.4615703237662","다사480404","20250711","KT","KC_498_DMSTC_MCST_PBL_CT_PARK_2024","20241015"
